Query	Chromosome	Start	End	Score
OB793458.1	JAILWY010000016.1	4282023	4282112	106.0
OB793458.1	JAILWY010000016.1	3402508	3764552	100.0
OB793458.1	JAILWY010000003.1	8950316	8950397	108.0
OB793458.1	JAILWY010000003.1	8935608	8949877	104.0
OB793458.1	JAILWY010000023.1	72381	72452	106.0
OB793458.1	JAILWY010000014.1	10701423	10701516	106.0
OB793458.1	JAILWY010000005.1	9261153	9261236	104.0
OB793458.1	JAILWY010000021.1	7434639	7434722	102.0
OB793458.1	JAILWY010000012.1	11043231	11043302	100.0
OB793240.1	JAILWY010000001.1	3780691	3780849	95.3
OB793187.1	JAILWY010000029.1	6297	6324	52.8
OB792994.1	JAILWY010000011.1	9440638	9440673	62.1
OB792953.1	JAILWY010000009.1	11999727	11999760	63.9
OB792953.1	JAILWY010000021.1	7558335	7558366	54.7
OB792953.1	JAILWY010000006.1	529406	529437	54.7
OB792897.1	JAILWY010000021.1	7050623	7050654	52.8
OB792885.1	JAILWY010000010.1	6500517	6500698	187.0
OB792885.1	JAILWY010000028.1	2699465	2699492	52.8
OB792885.1	JAILWY010000011.1	453549	453579	52.8
OB792885.1	JAILWY010000005.1	14587008	14587038	52.8
OB792885.1	JAILWY010000001.1	1768913	1768940	52.8
OB792783.1	JAILWY010000020.1	5656892	5657007	121.0
OB792783.1	JAILWY010000004.1	9386877	9386914	65.8
OB792783.1	JAILWY010000002.1	9154122	9154149	52.8
OB792717.1	JAILWY010000009.1	6571670	6571701	54.7
OB792717.1	JAILWY010000001.1	3701636	3701670	54.7
OB792717.1	JAILWY010000012.1	4410595	4410622	52.8
OB792640.1	JAILWY010000027.1	2904406	2904434	54.7
OB792640.1	JAILWY010000015.1	7040312	7040339	52.8
OB792640.1	JAILWY010000014.1	7653905	7653932	52.8
OE000837.1	JAILWY010000001.1	4642851	4642878	52.8
OE000294.1	JAILWY010000004.1	4195596	4195625	56.5
OE000206.1	JAILWY010000016.1	284516	284560	62.1
OE000206.1	JAILWY010000016.1	284522	284559	60.2
OE000206.1	JAILWY010000016.1	284498	284540	58.4
OE000206.1	JAILWY010000016.1	284528	284557	56.5
OE000206.1	JAILWY010000026.1	9605302	9605333	60.2
OE000206.1	JAILWY010000026.1	9598265	9605393	58.4
OE000206.1	JAILWY010000026.1	9598271	9598300	56.5
OE000206.1	JAILWY010000026.1	9605369	9605396	52.8
OE000206.1	JAILWY010000014.1	3958918	3958955	60.2
OE000206.1	JAILWY010000004.1	9775832	9775866	60.2
OE000206.1	JAILWY010000027.1	5999626	5999653	52.8
OD565393.1	JAILWY010000012.1	4235816	4235843	52.8
OD564703.1	JAILWY010000001.1	3165526	3165588	78.7
OD565233.1	JAILWY010000004.1	8611413	8611498	75.0
OD565233.1	JAILWY010000003.1	4049725	4049752	52.8
OD565144.1	JAILWY010000002.1	5006851	5007105	191.0
OD564521.1	JAILWY010000012.1	3373948	3374071	130.0
OD564276.1	JAILWY010000004.1	4195596	4195625	56.5
OD002008.1	JAILWY010000018.1	1666676	1666774	128.0
OD002008.1	JAILWY010000018.1	1688232	1688334	122.0
OD002008.1	JAILWY010000018.1	1654121	1654203	121.0
OD002008.1	JAILWY010000016.1	8496619	8496712	122.0
OD002008.1	JAILWY010000016.1	813464	813548	119.0
OD002008.1	JAILWY010000004.1	11642695	11642773	119.0
OD002008.1	JAILWY010000021.1	3772938	3773019	117.0
OD002008.1	JAILWY010000010.1	1150504	1150597	117.0
OD001081.1	JAILWY010000026.1	17034882	17035606	453.0
OD001081.1	JAILWY010000003.1	880562	880592	58.4
OA883284.1	JAILWY010000016.1	7705156	7705183	52.8
OA882398.1	JAILWY010000006.1	865609	865689	99.0
OA882398.1	JAILWY010000023.1	11718234	11718311	97.1
OA882398.1	JAILWY010000023.1	1317012	1317085	95.3
OA882398.1	JAILWY010000018.1	1574348	1714556	95.3
OA882398.1	JAILWY010000005.1	12847908	12847964	95.3
OA882176.1	JAILWY010000026.1	6583600	6583678	141.0
OA882176.1	JAILWY010000009.1	13072861	13072948	130.0
OA882176.1	JAILWY010000009.1	12944826	13047329	128.0
OA882176.1	JAILWY010000009.1	12999240	13062667	126.0
OA882176.1	JAILWY010000002.1	3868611	3868698	130.0
OA882176.1	JAILWY010000016.1	737573	737646	126.0
OA882176.1	JAILWY010000016.1	691326	691411	122.0
OA882176.1	JAILWY010000014.1	7712947	7713029	126.0
OA882176.1	JAILWY010000012.1	6790248	6790330	126.0
OA882176.1	JAILWY010000028.1	2469023	2469050	52.8
OC003428.1	JAILWY010000018.1	1666676	1666774	128.0
OC003428.1	JAILWY010000018.1	1688251	1688334	122.0
OC003428.1	JAILWY010000018.1	1654121	1654203	121.0
OC003428.1	JAILWY010000016.1	813464	813548	119.0
OC003428.1	JAILWY010000016.1	8496619	8496712	117.0
OC003428.1	JAILWY010000004.1	11642695	11642773	119.0
OC003428.1	JAILWY010000021.1	3772938	3773019	117.0
OC003428.1	JAILWY010000010.1	1150516	1150597	115.0
OC002060.1	JAILWY010000004.1	12499920	12500074	204.0
OC002060.1	JAILWY010000004.1	3342207	3342385	154.0
OC002060.1	JAILWY010000004.1	3344728	3344787	78.7
OC001783.1	JAILWY010000026.1	17034882	17035606	425.0
OC001783.1	JAILWY010000003.1	880555	880592	60.2
OC001783.1	JAILWY010000005.1	14310375	14310406	54.7
OC001014.1	JAILWY010000027.1	4279757	4279798	67.6
OC001014.1	JAILWY010000021.1	7050626	7050655	52.8
OC000657.1	JAILWY010000005.1	2295306	2295334	54.7
OC000622.1	JAILWY010000007.1	9744658	9744685	52.8
OC000617.1	JAILWY010000021.1	12523136	12523220	86.1
OC000617.1	JAILWY010000021.1	12523414	12523446	56.5
OC000416.1	JAILWY010000018.1	4620523	4620561	52.8
OC000329.1	JAILWY010000012.1	7871812	7871931	117.0
OC000178.1	JAILWY010000004.1	285096	285123	52.8
OC000064.1	JAILWY010000012.1	2412189	2412429	228.0
OA566104.1	JAILWY010000027.1	13378535	13378619	86.1
OA566104.1	JAILWY010000007.1	2166511	2166551	65.8
OA566104.1	JAILWY010000016.1	9418314	9418341	52.8
OA565889.1	JAILWY010000019.1	7502102	7502133	54.7
OA565002.1	JAILWY010000021.1	7957383	7957427	56.5
OA565002.1	JAILWY010000005.1	4435	6265	52.8
OA564980.1	JAILWY010000007.1	1468506	1468533	52.8
OA564980.1	JAILWY010000005.1	14543744	14543771	52.8
OA564980.1	JAILWY010000004.1	2789094	2789121	52.8
OA564980.1	JAILWY010000002.1	10723497	10723527	52.8
OA564846.1	JAILWY010000007.1	4416223	4416251	54.7
OA564694.1	JAILWY010000020.1	55987	56014	52.8
OA564694.1	JAILWY010000015.1	5943667	5943694	52.8
OA564694.1	JAILWY010000009.1	18700406	18700433	52.8
OA564694.1	JAILWY010000004.1	4574750	4574780	52.8
OA564684.1	JAILWY010000015.1	9848608	9848635	52.8
OA564592.1	JAILWY010000027.1	11983659	12019275	113.0
OA564592.1	JAILWY010000024.1	6007934	6008006	113.0
OA564592.1	JAILWY010000026.1	6583166	6583237	111.0
OA564592.1	JAILWY010000006.1	1640939	1641010	111.0
OA564592.1	JAILWY010000001.1	7578165	7578236	111.0
OA564513.1	JAILWY010000029.1	5578001	5578065	69.4
OA564513.1	JAILWY010000021.1	11218670	11218757	69.4
OA564513.1	JAILWY010000021.1	8408120	8408152	56.5
OA564513.1	JAILWY010000026.1	14783628	14783684	67.6
OA564513.1	JAILWY010000026.1	6337247	6337291	60.2
OA564513.1	JAILWY010000026.1	12444478	12444532	58.4
OA564513.1	JAILWY010000013.1	16730404	16730481	65.8
OA564513.1	JAILWY010000012.1	16445131	16445219	65.8
OA564513.1	JAILWY010000011.1	9484511	9484585	65.8
OA564513.1	JAILWY010000023.1	1932615	1932687	60.2
OA564513.1	JAILWY010000009.1	14341291	14341365	60.2
OA564513.1	JAILWY010000024.1	7864208	7864240	56.5
OB660323.1	JAILWY010000027.1	12017533	12017614	130.0
OB660323.1	JAILWY010000027.1	11983659	12019275	124.0
OB660323.1	JAILWY010000024.1	6007922	6008006	130.0
OB660323.1	JAILWY010000024.1	6007522	6007774	76.8
OB660323.1	JAILWY010000024.1	6007130	6007181	75.0
OB660323.1	JAILWY010000006.1	1640939	1641011	124.0
OB660323.1	JAILWY010000001.1	7578164	7578236	124.0
OB660323.1	JAILWY010000026.1	6583166	6583247	122.0
NM_001312390.1	JAILWY010000021.1	875077	875304	150.0
MS795381.1	JAILWY010000009.1	2571862	2572760	852.0
MS795380.1	JAILWY010000009.1	2571862	2572760	852.0
KX778610.1	JAILWY010000003.1	1115900	1116062	228.0
KX778610.1	JAILWY010000023.1	12458909	12459074	222.0
KX778610.1	JAILWY010000023.1	18485674	18485765	135.0
KX778610.1	JAILWY010000011.1	1316281	1316443	222.0
KX778610.1	JAILWY010000015.1	5375689	5375851	189.0
KX778610.1	JAILWY010000026.1	14661439	14661626	171.0
KX778610.1	JAILWY010000026.1	15744026	15744248	152.0
KX778610.1	JAILWY010000026.1	6770764	6770836	130.0
KX778610.1	JAILWY010000026.1	7185656	7185732	99.0
KX778610.1	JAILWY010000014.1	7433400	7433475	135.0
KX778610.1	JAILWY010000021.1	12615999	12616092	128.0
KX778610.1	JAILWY010000007.1	2181411	2181490	113.0
KX778610.1	JAILWY010000024.1	1474723	1474797	111.0
KX778610.1	JAILWY010000024.1	1581055	1581090	56.5
KX778610.1	JAILWY010000018.1	10427954	10428006	54.7
ICTF01000009.1	JAILWY010000026.1	15571077	15571678	126.0
XM_045750093.1	JAILWY010000005.1	7089295	7089332	71.3
IACW01015440.1	JAILWY010000024.1	70487	70699	128.0
IACW01016957.1	JAILWY010000014.1	9006124	9006288	106.0
OE842590.1	JAILWY010000014.1	8996507	8996590	84.2
OE842531.1	JAILWY010000022.1	999065	999096	54.7
OE842455.1	JAILWY010000018.1	1666676	1666774	128.0
OE842455.1	JAILWY010000018.1	1654121	1654203	126.0
OE842455.1	JAILWY010000018.1	1688250	1688334	122.0
OE842455.1	JAILWY010000016.1	813464	813548	119.0
OE842455.1	JAILWY010000016.1	8496619	8496712	117.0
OE842455.1	JAILWY010000010.1	1150512	1150597	119.0
OE842455.1	JAILWY010000004.1	11642695	11642773	119.0
OE842455.1	JAILWY010000021.1	3772938	3773019	117.0
OE841174.1	JAILWY010000004.1	8611413	8611498	75.0
OE839832.1	JAILWY010000006.1	11634607	11634683	87.9
OE839811.1	JAILWY010000028.1	6504349	6504427	84.2
OE839430.1	JAILWY010000018.1	2030233	2030297	87.9
OE181539.1	JAILWY010000018.1	1697383	1697476	139.0
OE181539.1	JAILWY010000018.1	1688929	1689030	132.0
OE181539.1	JAILWY010000018.1	1574319	1574411	128.0
OE181539.1	JAILWY010000018.1	1646881	1646975	124.0
OE181539.1	JAILWY010000018.1	1677392	1714564	122.0
OE181539.1	JAILWY010000018.1	1709868	1709940	119.0
OE181539.1	JAILWY010000023.1	1317000	11718306	134.0
OE181539.1	JAILWY010000016.1	12765191	12765274	128.0
OE181539.1	JAILWY010000005.1	12847889	12847972	128.0
OE181539.1	JAILWY010000006.1	865598	865697	124.0
OE179383.1	JAILWY010000004.1	3689106	3689176	82.4
OE179383.1	JAILWY010000004.1	9330890	9330933	71.3
OE179383.1	JAILWY010000026.1	2214915	2214993	80.5
OE179383.1	JAILWY010000021.1	3371895	3371970	80.5
OE179383.1	JAILWY010000015.1	9911901	9911979	80.5
OE179383.1	JAILWY010000011.1	6664356	6664426	76.8
OE179383.1	JAILWY010000028.1	4193056	4193122	75.0
OC870696.1	JAILWY010000014.1	7016755	7016789	54.7
OC861817.1	JAILWY010000019.1	2103695	2103722	52.8
OC915158.1	JAILWY010000009.1	11607636	11607677	56.5
OC915154.1	JAILWY010000004.1	7138865	7138949	124.0
OC915154.1	JAILWY010000004.1	7094008	7094089	111.0
OC915154.1	JAILWY010000014.1	12179526	12179602	119.0
OC915154.1	JAILWY010000009.1	13105652	13105737	119.0
OC915154.1	JAILWY010000009.1	13136628	13136708	117.0
OC915154.1	JAILWY010000009.1	13028983	13112677	111.0
OC915154.1	JAILWY010000018.1	10671553	10671633	111.0
OC915154.1	JAILWY010000003.1	3909629	3909707	111.0
OC915154.1	JAILWY010000026.1	9649114	9649192	99.0
OC915154.1	JAILWY010000026.1	9648885	9648957	97.1
OC915093.1	JAILWY010000028.1	880043	880071	54.7
OC915093.1	JAILWY010000028.1	880049	880076	52.8
OC914830.1	JAILWY010000023.1	8989502	8989543	56.5
OC857787.1	JAILWY010000029.1	5191710	5191825	121.0
OC856741.1	JAILWY010000008.1	7211899	7211926	52.8
OE183157.1	JAILWY010000021.1	12523136	12523220	86.1
OE183157.1	JAILWY010000021.1	12523414	12523446	56.5
OE183157.1	JAILWY010000002.1	6972212	6972239	52.8
OC856142.1	JAILWY010000024.1	38299	38415	117.0
OE182199.1	JAILWY010000024.1	7820015	7820102	87.9
OE182199.1	JAILWY010000024.1	2885476	2885564	78.7
OE182199.1	JAILWY010000007.1	3998777	3998867	76.8
OE182199.1	JAILWY010000007.1	2395415	2395484	71.3
OE182199.1	JAILWY010000020.1	5491350	5491385	56.5
OE182057.1	JAILWY010000016.1	1942289	1942316	52.8
OE180827.1	JAILWY010000027.1	3538524	3538551	52.8
OE179768.1	JAILWY010000028.1	306311	306352	60.2
OE179768.1	JAILWY010000040.1	58316	58349	58.4
OE179768.1	JAILWY010000029.1	1528	1568	58.4
OE179768.1	JAILWY010000020.1	6476866	6476899	58.4
OE179768.1	JAILWY010000017.1	2498068	2498108	58.4
OE179768.1	JAILWY010000007.1	529	568	58.4
OE179768.1	JAILWY010000002.1	3033	3073	58.4
OE179768.1	JAILWY010000052.1	61849	61883	52.8
OE179768.1	JAILWY010000027.1	13933204	13933237	52.8
OE179768.1	JAILWY010000022.1	95328	95355	52.8
OE179768.1	JAILWY010000008.1	9838689	9862611	52.8
OE179768.1	JAILWY010000004.1	6382595	6382622	52.8
OC854866.1	JAILWY010000007.1	10608630	10608689	78.7
OE843976.1	JAILWY010000001.1	15137308	15137361	63.9
OE843360.1	JAILWY010000014.1	355058	355085	52.8
OE843506.1	JAILWY010000013.1	8649884	8649911	52.8
OE843311.1	JAILWY010000010.1	4011165	4011319	169.0
OE841885.1	JAILWY010000022.1	6255368	6255484	100.0
OE841369.1	JAILWY010000002.1	1394110	1394156	82.4
OE841369.1	JAILWY010000004.1	8794882	8794954	73.1
OE841369.1	JAILWY010000013.1	6527926	6527976	62.1
OE841369.1	JAILWY010000001.1	6481865	6481892	52.8
OE841782.1	JAILWY010000023.1	5898329	5898567	143.0
OE840635.1	JAILWY010000028.1	6692759	6692949	137.0
OE840635.1	JAILWY010000028.1	643870	643906	63.9
OE840635.1	JAILWY010000018.1	8492809	8492875	80.5
OE840635.1	JAILWY010000018.1	17854378	17854420	62.1
OE840635.1	JAILWY010000018.1	2466038	2466085	52.8
OE840635.1	JAILWY010000005.1	10675944	10675986	75.0
OE840635.1	JAILWY010000029.1	2488850	2488891	73.1
OE840635.1	JAILWY010000029.1	4799562	4799595	58.4
OE840635.1	JAILWY010000029.1	2608677	2608710	54.7
OE840635.1	JAILWY010000016.1	2195757	2195816	73.1
OE840635.1	JAILWY010000006.1	10698332	10698375	71.3
OE840635.1	JAILWY010000006.1	8598150	8598186	52.8
OE840635.1	JAILWY010000025.1	2778826	2778870	67.6
OE840635.1	JAILWY010000025.1	2773763	2773800	63.9
OE840635.1	JAILWY010000011.1	6198422	6198466	65.8
OE840635.1	JAILWY010000011.1	4260351	4260400	62.1
OE840635.1	JAILWY010000011.1	2152161	8793983	54.7
OE840635.1	JAILWY010000011.1	962804	962834	52.8
OE840635.1	JAILWY010000007.1	8929724	8929763	63.9
OE840635.1	JAILWY010000004.1	1637716	4411784	58.4
OE840635.1	JAILWY010000004.1	8598106	8598143	54.7
OE840635.1	JAILWY010000003.1	12047260	12047309	58.4
OE840635.1	JAILWY010000003.1	12145339	12145366	52.8
OE840635.1	JAILWY010000023.1	151618	151647	56.5
OE840635.1	JAILWY010000014.1	2543098	2543127	56.5
OE840635.1	JAILWY010000020.1	2459143	2459171	54.7
OE840635.1	JAILWY010000012.1	16767869	16767897	54.7
OE840635.1	JAILWY010000024.1	1074711	1074738	52.8
OE840635.1	JAILWY010000017.1	2112510	2112540	52.8
OE840480.1	JAILWY010000009.1	2573312	2573345	52.8
OE840412.1	JAILWY010000002.1	2395425	2395453	54.7
OE840586.1	JAILWY010000015.1	6857515	6857610	73.1
OE840150.1	JAILWY010000016.1	2136634	2136851	148.0
OE840150.1	JAILWY010000016.1	2138441	2138530	106.0
OC889421.1	JAILWY010000020.1	1648574	1648601	52.8
OE840335.1	JAILWY010000010.1	12214167	12214237	76.8
OE840208.1	JAILWY010000005.1	11749929	11749956	52.8
OE839968.1	JAILWY010000014.1	216473	216500	52.8
OE839687.1	JAILWY010000023.1	10648792	10648819	52.8
OE839649.1	JAILWY010000005.1	3118032	3118059	52.8
OE839632.1	JAILWY010000020.1	1702583	1702756	189.0
OE839632.1	JAILWY010000002.1	1394110	1394156	76.8
OE839632.1	JAILWY010000002.1	1661577	1661604	52.8
OE839632.1	JAILWY010000013.1	6527927	6527977	62.1
OE839379.1	JAILWY010000011.1	6664402	6664436	54.7
OE839322.1	JAILWY010000023.1	2341214	2341294	97.1
OE839322.1	JAILWY010000006.1	7701435	7701462	52.8
OE839239.1	JAILWY010000028.1	809978	810237	204.0
OE839239.1	JAILWY010000001.1	11743218	11743410	172.0
OE839239.1	JAILWY010000030.1	1308051	1308174	130.0
OE839239.1	JAILWY010000002.1	1394110	1394156	82.4
OE839239.1	JAILWY010000004.1	8794902	8794954	69.4
OE839132.1	JAILWY010000016.1	3765474	3765554	150.0
OE839132.1	JAILWY010000016.1	3752366	3752453	147.0
OE839132.1	JAILWY010000016.1	3746104	3746184	145.0
OE839132.1	JAILWY010000016.1	3716187	3752221	143.0
OE839132.1	JAILWY010000016.1	3740956	3765551	139.0
OE839132.1	JAILWY010000016.1	3716187	3746184	137.0
OE839132.1	JAILWY010000016.1	3740955	3741036	135.0
OE839132.1	JAILWY010000016.1	3752373	3752453	134.0
OE839132.1	JAILWY010000016.1	3740955	8707567	132.0
OE839132.1	JAILWY010000016.1	3402508	3764548	130.0
OE839132.1	JAILWY010000016.1	3402508	8707567	128.0
OE839132.1	JAILWY010000016.1	3402507	4282106	126.0
OE839132.1	JAILWY010000016.1	4282019	4282094	124.0
OE839132.1	JAILWY010000016.1	3743017	3743095	97.1
OE839132.1	JAILWY010000016.1	3716186	3741034	93.5
OE839132.1	JAILWY010000016.1	3746101	3752451	91.6
OE839132.1	JAILWY010000016.1	3742789	8707567	89.8
OE839132.1	JAILWY010000014.1	10701422	10701520	141.0
OE839132.1	JAILWY010000014.1	10701415	10701518	135.0
OE839132.1	JAILWY010000014.1	10701423	10701506	126.0
OE839132.1	JAILWY010000005.1	9261150	9261237	139.0
OE839132.1	JAILWY010000005.1	9261154	9261236	135.0
OE839132.1	JAILWY010000005.1	9261165	9261236	128.0
OE839132.1	JAILWY010000003.1	8950316	8950397	139.0
OE839132.1	JAILWY010000003.1	8950316	8950398	137.0
OE839132.1	JAILWY010000003.1	8935601	8950407	130.0
OE839132.1	JAILWY010000003.1	8935608	8949856	128.0
OE839132.1	JAILWY010000023.1	72379	72453	134.0
OE839132.1	JAILWY010000023.1	72381	72453	130.0
OE839132.1	JAILWY010000023.1	72381	72452	128.0
OE839132.1	JAILWY010000023.1	72380	72453	93.5
OE839132.1	JAILWY010000021.1	7434638	7434722	132.0
OE839132.1	JAILWY010000021.1	7434639	7434723	128.0
OE839132.1	JAILWY010000012.1	11043231	11043314	132.0
OE839132.1	JAILWY010000012.1	11043231	11043302	128.0
OE839132.1	JAILWY010000012.1	11043230	11043313	126.0
OE839132.1	JAILWY010000009.1	13116472	13116555	121.0
OE839132.1	JAILWY010000009.1	13116473	13116551	113.0
OE839132.1	JAILWY010000009.1	13116473	13116555	111.0
OE839132.1	JAILWY010000007.1	7987835	7987935	110.0
OE839132.1	JAILWY010000029.1	1806516	1806543	52.8
OE839107.1	JAILWY010000007.1	563180	563255	113.0
OE181099.1	JAILWY010000016.1	11907479	11907641	147.0
OE181087.1	JAILWY010000013.1	9690688	9690716	54.7
OE180675.1	JAILWY010000016.1	2348528	2348557	56.5
OE184061.1	JAILWY010000014.1	8996507	8996583	87.9
OE180501.1	JAILWY010000010.1	10416427	10416454	52.8
OE180447.1	JAILWY010000015.1	6827762	6827789	52.8
OE180192.1	JAILWY010000011.1	8130883	8131105	113.0
OE180126.1	JAILWY010000029.1	64453	64480	52.8
OE179858.1	JAILWY010000002.1	1941546	1941585	63.9
OE179858.1	JAILWY010000021.1	7050623	7050655	54.7
OE179858.1	JAILWY010000008.1	2967482	2967523	54.7
OE179622.1	JAILWY010000015.1	9848608	9848635	52.8
OE179618.1	JAILWY010000016.1	3716186	3743095	122.0
OE179618.1	JAILWY010000016.1	3750683	3764554	117.0
OE179618.1	JAILWY010000016.1	3743926	8707567	115.0
OE179618.1	JAILWY010000016.1	3402507	3746182	113.0
OE179618.1	JAILWY010000023.1	72380	72449	113.0
OE179618.1	JAILWY010000021.1	7434651	7434723	113.0
OE179618.1	JAILWY010000012.1	11043223	11043302	113.0
OE179618.1	JAILWY010000005.1	9261165	9261237	113.0
OE179618.1	JAILWY010000003.1	8935607	8950398	113.0
OE179618.1	JAILWY010000014.1	10701423	10701494	111.0
OE179538.1	JAILWY010000013.1	15976402	15976429	52.8
OE179338.1	JAILWY010000010.1	4717728	4717771	76.8
OE179078.1	JAILWY010000016.1	3742783	3746182	141.0
OE179078.1	JAILWY010000016.1	4282023	4282114	137.0
OE179078.1	JAILWY010000016.1	3716183	8707567	134.0
OE179078.1	JAILWY010000016.1	3716185	8707587	132.0
OE179078.1	JAILWY010000016.1	3402507	8707567	130.0
OE179078.1	JAILWY010000016.1	3740956	3752444	128.0
OE179078.1	JAILWY010000016.1	3716193	3765554	126.0
OE179078.1	JAILWY010000016.1	3402508	4282095	124.0
OE179078.1	JAILWY010000016.1	3740956	4282094	122.0
OE179078.1	JAILWY010000016.1	3402508	3764548	119.0
OE179078.1	JAILWY010000024.1	596865	596969	137.0
OE179078.1	JAILWY010000024.1	576595	576671	126.0
OE179078.1	JAILWY010000003.1	8935604	8935697	137.0
OE179078.1	JAILWY010000003.1	8950320	8950400	135.0
OE179078.1	JAILWY010000003.1	8949781	8949872	134.0
OE179078.1	JAILWY010000003.1	8935607	8949856	130.0
OE179078.1	JAILWY010000003.1	8950314	8950397	126.0
OE179078.1	JAILWY010000003.1	8950325	8950397	119.0
OE179078.1	JAILWY010000023.1	72381	72452	134.0
OE179078.1	JAILWY010000023.1	72380	72452	130.0
OE179078.1	JAILWY010000023.1	72381	72452	128.0
OE179078.1	JAILWY010000014.1	10701420	10701515	134.0
OE179078.1	JAILWY010000014.1	10701423	10701510	130.0
OE179078.1	JAILWY010000014.1	10701420	10701512	124.0
OE179078.1	JAILWY010000021.1	7434639	7434726	132.0
OE179078.1	JAILWY010000021.1	7434651	7434723	130.0
OE179078.1	JAILWY010000021.1	7434645	7434726	124.0
OE179078.1	JAILWY010000012.1	11043223	11043302	132.0
OE179078.1	JAILWY010000012.1	11043228	11043303	124.0
OE179078.1	JAILWY010000012.1	11043222	11043303	119.0
OE179078.1	JAILWY010000027.1	11659740	11689714	130.0
OE179078.1	JAILWY010000027.1	11328611	11328704	126.0
OE179078.1	JAILWY010000005.1	9261165	9261237	130.0
OE179078.1	JAILWY010000005.1	9261147	9261236	128.0
OE179078.1	JAILWY010000005.1	9261164	9261236	119.0
OE179078.1	JAILWY010000022.1	5067341	5067420	115.0
OE179078.1	JAILWY010000009.1	13116471	13116553	110.0
OE179078.1	JAILWY010000009.1	13116473	13116544	106.0
OC928097.1	JAILWY010000013.1	16086396	16086423	52.8
OC854641.1	JAILWY010000009.1	3654164	3669738	134.0
OC854641.1	JAILWY010000009.1	4179204	4179285	124.0
